identifier,trade_update_date,run_date,vessel_name,port_of_unlading,estimated_arrival_date,foreign_port_of_lading,record_status_indicator,place_of_receipt,port_of_destination,foreign_port_of_destination,secondary_notify_party_1,actual_arrival_date,consignee_name,consignee_address,consignee_contact_name,consignee_comm_number_qualifier,consignee_comm_number,shipper_party_name,shipper_address,shipper_contact_name,shipper_comm_number_qualifier,shipper_comm_number,container_number,description_sequence_number,piece_count,description_text,harmonized_number,harmonized_value,harmonized_weight,harmonized_weight_unit
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5755454,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5770593,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5771178,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5778681,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5780586,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5781495,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5782017,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5783395,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5785470,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5786265,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5786840,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5787913,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5792463,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5803911,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5808507,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5814773,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5820539,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5827019,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5829731,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5831873,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5833304,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5833789,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5842733,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5847648,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU5853002,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6100370,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6100451,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6101118,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6102602,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6105387,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6107630,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6110660,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6110974,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6111230,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6114780,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6115410,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6117161,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6117393,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6120870,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6121840,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6124710,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6125819,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6125871,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6126292,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6126815,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6132058,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6132607,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6133028,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6134195,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6137532,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6138251,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6139113,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6140027,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APRU6141065,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,BCHU4966124,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,CGMU4843942,1,1,EMPTY CONTAINER,,,,
2017032518671,2017-03-03T00:00:00,2017-03-25T00:00:00,APL BELGIUM,"Anchorage, Alaska",2017-03-24T00:00:00,"Pusan,South Korea",New,"BUSAN-PNIT,PUS,KO",,,,2017-03-23T00:00:00,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,APL,"16220 N. SCOTTSDALE ROAD SUITE 300 SCOTTSDALE, AZ 85254",,,,CGMU4906911,1,1,EMPTY CONTAINER,,,,
